x,f(x)
-3.5500000000001375, -1.0896160067851588
-3.5400000000001377, -1.084975222416411
-3.530000000000138, -1.0804813905373734
-3.520000000000138, -1.076131799295687
-3.5100000000001383, -1.0719238488279415
-3.5000000000001386, -1.0678550471918662
-3.4900000000001388, -1.0639230065155207
-3.480000000000139, -1.060125439351797
-3.470000000000139, -1.0564601552272983
-3.4600000000001394, -1.0529250573754236
-3.4500000000001396, -1.0495181396441178
-3.44000000000014, -1.0462374835694075
-3.43000000000014, -1.0430812556064202
-3.4200000000001403, -1.0400477045101144
-3.4100000000001405, -1.037135158858489
-3.4000000000001407, -1.034342024711478
-3.390000000000141, -1.0316667833992281
-3.380000000000141, -1.0291079894338244
-3.3700000000001413, -1.0266642685389693
-3.3600000000001415, -1.0243343157924456
-3.3500000000001418, -1.0221168938765661
-3.340000000000142, -1.020010831432137
-3.330000000000142, -1.0180150215117387
-3.3200000000001424, -1.0161284201284584
-3.3100000000001426, -1.0143500448964478
-3.300000000000143, -1.012678973759952
-3.290000000000143, -1.0111143438076993
-3.2800000000001432, -1.0096553501697647
-3.2700000000001435, -1.008301244994251
-3.2600000000001437, -1.0070513365013363
-3.250000000000144, -1.00590498811243
-3.240000000000144, -1.0048616176523888
-3.2300000000001443, -1.0039206966229042
-3.2200000000001445, -1.003081749545373
-3.2100000000001447, -1.00234435337171
-3.200000000000145, -1.0017081369617487
-3.190000000000145, -1.0011727806260151
-3.1800000000001454, -1.0007380157328296
-3.1700000000001456, -1.0004036243788288
-3.160000000000146, -1.0001694391221567
-3.150000000000146, -1.0000353427777273
-3.1400000000001462, -1.000001268274069
-3.1300000000001464, -1.0000671985714489
-3.1200000000001467, -1.0002331666410775
-3.110000000000147, -1.000499255505347
-3.100000000000147, -1.0008655983392014
-3.0900000000001473, -1.0013323786328656
-3.0800000000001475, -1.0018998304162952
-3.0700000000001477, -1.002568238545879
-3.060000000000148, -1.003337939054024
-3.050000000000148, -1.004209319562442
-3.0400000000001484, -1.0051828197600787
-3.0300000000001486, -1.006258931946783
-3.020000000000149, -1.0074382016439805
-3.010000000000149, -1.0087212282737619
-3.000000000000149, -1.0101086659079723
-2.9900000000001494, -1.0116012240890562
-2.9800000000001496, -1.0131996687245912
-2.97000000000015, -1.0149048230576336
-2.96000000000015, -1.0167175687151824
-2.9500000000001503, -1.0186388468372887
-2.9400000000001505, -1.0206696592895317
